"Date","city","variable","type","value","seven_day_rolling_average","fourteen_day_rolling_average","diff_7","subtract_7","diff_14","subtract_14","seven_trend_direction","fourteen_trend_direction","thirty_days_ago","organism","category","cat2","numDaysDownward","neg_limit"
2022-12-24,"AA",,"SOLID",3.73592588383177e-06,1.24204811353702e-06,6.91774217023097e-07,7.77770530178069,1.10054779302785e-06,-0.506015485135796,-7.08622346446641e-07,"100% to 999%","-10% to -99%","","Monkeypox",,,,"below"
2022-12-26,"AA",,"SOLID",6.58552832756435e-06,2.18283787461764e-06,1.16216909756341e-06,14.4263811330106,2.04133755410847e-06,-0.17011428913827,-2.38227465906331e-07,"1000%+","-10% to -99%","","Monkeypox",,,,"below"
2022-12-27,"AA",,"SOLID",0,2.18283787461764e-06,1.16216909756341e-06,14.4263811330106,2.04133755410847e-06,-0.17011428913827,-2.38227465906331e-07,"1000%+","-10% to -99%","","Monkeypox",,,,"below"
2022-12-28,"AA",,"SOLID",1.13510192257044e-06,2.34499529212771e-06,1.24324780631844e-06,15.5723673535829,2.20349497161854e-06,-0.112217325613778,-1.57148757151299e-07,"1000%+","-10% to -99%","","Monkeypox",,,,"below"
2022-12-29,"AA",,"SOLID",4.96519010138831e-06,2.34596374790784e-06,1.59790424213189e-06,1.76046158497977,1.4961190115519e-06,0.141036963253316,1.97507678662152e-07,"100% to 999%","10% to 99%","","Monkeypox",,,,"below"
2022-12-31,"AA",,"SOLID",0,2.34596374790784e-06,1.59790424213189e-06,1.76046158497977,1.4961190115519e-06,1.03946960613768,8.14414143861693e-07,"100% to 999%","100% to 999%","","Monkeypox",,,,"below"
2023-01-02,"AA",,"SOLID",2.84211853798381e-06,2.75198068190553e-06,1.73016254887615e-06,2.88508841227435,2.04363626605876e-06,1.02538165534837,8.75922290351365e-07,"100% to 999%","100% to 999%","","Monkeypox",,,,"below"
2023-01-04,"AA",,"SOLID",0,2.21827698421527e-06,1.73016254887615e-06,0.785983135466637,9.7622887067825e-07,1.02538165534837,8.75922290351365e-07,"10% to 99%","100% to 999%","","Monkeypox",,,,"below"
2023-01-10,"AA",,"SOLID",0,1.27748722313465e-06,1.73016254887615e-06,-0.414758540710028,-9.05350651482993e-07,1.02538165534837,8.75922290351365e-07,"-10% to -99%","100% to 999%","","Monkeypox",,,,"below"
2023-01-12,"AA",,"SOLID",0,1.27748722313465e-06,1.73016254887615e-06,-0.414758540710028,-9.05350651482993e-07,1.02538165534837,8.75922290351365e-07,"-10% to -99%","100% to 999%","","Monkeypox",,,,"below"
2023-01-14,"AA",,"SOLID",2.88091980385443e-06,1.52688977760379e-06,1.93594253486575e-06,-0.348872988048353,-8.18105514523914e-07,1.26627405527456,1.08170227634097e-06,"-10% to -99%","100% to 999%","","Monkeypox",,,,"below"
2023-01-16,"AA",,"SOLID",0,8.17576905976891e-07,1.58177032694237e-06,-0.651496359777078,-1.52838684193095e-06,0.671672382589807,6.35550036760962e-07,"-10% to -99%","10% to 99%","","Monkeypox",,,,"below"
2023-01-18,"AA",,"SOLID",0,8.17576905976891e-07,1.58177032694237e-06,-0.651496359777078,-1.52838684193095e-06,1.10741883548593,8.31197967851897e-07,"-10% to -99%","100% to 999%","","Monkeypox",,,,"below"
2023-01-20,"AA",,"SOLID",0,4.11559971979204e-07,1.58177032694237e-06,-0.85044954178449,-2.34042070992632e-06,1.10741883548593,8.31197967851897e-07,"-10% to -99%","100% to 999%","","Monkeypox",,,,"below"
2023-01-22,"AA",,"SOLID",0,4.11559971979204e-07,1.31491847809724e-06,-0.814468628170528,-1.80671701223607e-06,0.900791393694477,6.23144261074142e-07,"-10% to -99%","10% to 99%","","Monkeypox",,,,"below"
2023-01-23,"AA",,"SOLID",0,4.11559971979204e-07,8.44523597556928e-07,-0.67783633015966,-8.65927251155448e-07,-0.273321241007399,-3.1764550000648e-07,"-10% to -99%","-10% to -99%","","Monkeypox",,,,"below"
2023-01-25,"AA",,"SOLID",3.28098909386623e-06,8.80272699674381e-07,1.07887996140452e-06,-0.310934243620535,-3.97214523460271e-07,-0.0716669685448658,-8.32891361588918e-08,"-10% to -99%","-9% to 9%","","Monkeypox",,,,"below"
2023-01-28,"AA",,"SOLID",3.53160270792236e-06,9.73227400255514e-07,1.25005858892965e-06,-0.362607953415709,-5.53662377348279e-07,0.00547821808057922,6.81078261121413e-09,"-10% to -99%","-9% to 9%","","Monkeypox",,,,"below"
2023-01-29,"AA",,"SOLID",6.31608802772092e-06,1.87552568992993e-06,1.34655129795341e-06,1.29400521983793,1.05794878395304e-06,-0.157301631443903,-2.51352944178479e-07,"100% to 999%","-10% to -99%","","Monkeypox",,,,"below"
2023-01-30,"AA",,"SOLID",0,1.87552568992993e-06,1.34655129795341e-06,1.29400521983793,1.05794878395304e-06,-0.157301631443903,-2.51352944178479e-07,"100% to 999%","-10% to -99%","","Monkeypox",,,,"below"
2023-01-31,"AA",,"SOLID",0,1.87552568992993e-06,1.14354283095457e-06,3.55711395087931,1.46396571795073e-06,-0.339054684950052,-5.86619717921581e-07,"100% to 999%","-10% to -99%","","Monkeypox",,,,"below"
2023-02-02,"AA",,"SOLID",0,1.87552568992993e-06,1.14354283095457e-06,3.55711395087931,1.46396571795073e-06,-0.339054684950052,-5.86619717921581e-07,"100% to 999%","-10% to -99%","","Monkeypox",,,,"below"
2023-02-04,"AA",,"SOLID",0,1.87552568992993e-06,1.14354283095457e-06,3.55711395087931,1.46396571795073e-06,-0.339054684950052,-5.86619717921581e-07,"100% to 999%","-10% to -99%","","Monkeypox",,,,"below"
2023-02-07,"AA",,"SOLID",2.84208386470841e-06,1.81282494290738e-06,1.34654882129088e-06,1.05939016804447,9.32552243233004e-07,-0.221721206388641,-3.83613727585265e-07,"100% to 999%","-10% to -99%","","Monkeypox",,,,"below"
2023-02-09,"AA",,"SOLID",0,1.30831027034705e-06,1.14076883530128e-06,0.344300694784754,3.35082870091533e-07,-0.410742408539317,-7.9517369956447e-07,"10% to 99%","-10% to -99%","","Monkeypox",,,,"below"
2023-02-11,"AA",,"SOLID",0,4.0601198067263e-07,1.14076883530128e-06,-0.783520970758978,-1.4695137092573e-06,-0.278802481074203,-4.41001491641085e-07,"-10% to -99%","-10% to -99%","","Monkeypox",,,,"below"
2023-02-12,"AA",,"SOLID",2.96014286289467e-06,8.28889532514726e-07,1.35220761122233e-06,-0.558049491422486,-1.0466361574152e-06,-0.145130245402815,-2.29562715720037e-07,"-10% to -99%","-10% to -99%","","Monkeypox",,,,"below"
2023-02-14,"AA",,"SOLID",3.42413423193966e-06,1.31805156564896e-06,1.59678862778945e-06,-0.297236197442752,-5.57474124280967e-07,0.00949461536309972,1.50183008470822e-08,"-10% to -99%","-9% to 9%","","Monkeypox",,,,"below"
2023-02-16,"AA",,"SOLID",0,1.31805156564896e-06,1.59678862778945e-06,-0.297236197442752,-5.57474124280967e-07,0.21436321291955,2.81870149692209e-07,"-10% to -99%","10% to 99%","","Monkeypox",,,,"below"
2023-02-18,"AA",,"SOLID",0,1.31805156564896e-06,1.59678862778945e-06,-0.297236197442752,-5.57474124280967e-07,0.89075667324004,7.5226503023252e-07,"-10% to -99%","10% to 99%","","Monkeypox",,,,"below"
2023-02-20,"AA",,"SOLID",0,9.12039584976334e-07,1.36243226394186e-06,-0.496895942134591,-9.00785357931051e-07,0.26282099277125,2.83552302537343e-07,"-10% to -99%","10% to 99%","","Monkeypox",,,,"below"
2023-02-23,"AA",,"SOLID",0,9.12039584976334e-07,1.11017492766169e-06,-0.302887391738962,-3.96270685370714e-07,-0.111901684054454,-1.39883661267963e-07,"-10% to -99%","-10% to -99%","","Monkeypox",,,,"below"
2023-02-25,"AA",,"SOLID",7.30440866423295e-06,1.95552653700961e-06,1.18076925884112e-06,3.81642569701992,1.54951455633698e-06,-0.123116021917812,-1.6578203911229e-07,"100% to 999%","-10% to -99%","","Monkeypox",,,,"below"
2023-02-27,"AA",,"SOLID",5.64505060363362e-06,2.3390847856866e-06,1.58398715910067e-06,1.82194996309119,1.51019525317188e-06,0.176328864342656,2.37435861147254e-07,"100% to 999%","10% to 99%","","Monkeypox",,,,"below"
2023-02-28,"AA",,"SOLID",0,1.84992275255237e-06,1.58398715910067e-06,0.40352836016816,5.31871186903402e-07,0.385157701332829,4.40444328146098e-07,"10% to 99%","10% to 99%","","Monkeypox",,,,"below"
2023-03-02,"AA",,"SOLID",2.77224337416622e-06,2.2459575202904e-06,1.78200454296968e-06,0.703998218904709,9.27905954641433e-07,0.558319019395329,6.38461712015113e-07,"10% to 99%","10% to 99%","","Monkeypox",,,,"below"
2023-03-04,"AA",,"SOLID",0,2.2459575202904e-06,1.78200454296968e-06,0.703998218904709,9.27905954641433e-07,0.558319019395329,6.38461712015113e-07,"10% to 99%","10% to 99%","","Monkeypox",,,,"below"
2023-03-06,"AA",,"SOLID",3.63812714843654e-06,2.76568997006705e-06,1.83886477752169e-06,2.03242317068816,1.85365038509071e-06,0.365613150037028,4.92315956230806e-07,"100% to 999%","10% to 99%","","Monkeypox",,,,"below"
2023-03-08,"AA",,"SOLID",0,2.76568997006705e-06,1.83886477752169e-06,2.03242317068816,1.85365038509071e-06,0.611952150705484,6.98095942220409e-07,"100% to 999%","10% to 99%","","Monkeypox",,,,"below"
2023-03-10,"AA",,"SOLID",0,1.72220301803377e-06,1.83886477752169e-06,-0.119314933630429,-2.33323518975844e-07,0.611952150705484,6.98095942220409e-07,"-10% to -99%","10% to 99%","","Monkeypox",,,,"below"
2023-03-12,"AA",,"SOLID",7.33644171580564e-06,1.96383031977263e-06,2.15145755272962e-06,-0.160427902490001,-3.75254465913976e-07,0.591070435393279,7.99249941507287e-07,"-10% to -99%","10% to 99%","","Monkeypox",,,,"below"
2023-03-13,"AA",,"SOLID",3.13462158244465e-06,2.41163340297901e-06,2.13077807776569e-06,0.303640057214086,5.6171065042664e-07,0.334414612355725,5.33989449976239e-07,"10% to 99%","10% to 99%","","Monkeypox",,,,"below"
2023-03-14,"AA",,"SOLID",0,2.01559863524098e-06,2.13077807776569e-06,-0.102566002681848,-2.30358885049422e-07,0.334414612355725,5.33989449976239e-07,"-10% to -99%","10% to 99%","","Monkeypox",,,,"below"
2023-03-15,"AA",,"SOLID",0,2.01559863524098e-06,2.13077807776569e-06,-0.102566002681848,-2.30358885049422e-07,0.334414612355725,5.33989449976239e-07,"-10% to -99%","10% to 99%","","Monkeypox",,,,"below"
2023-03-17,"AA",,"SOLID",4.71383011416397e-06,2.16927048748775e-06,2.4674802287774e-06,-0.215649436138655,-5.96419482579293e-07,0.811084700562182,1.10504796483554e-06,"-10% to -99%","10% to 99%","","Monkeypox",,,,"below"
2023-03-19,"AA",,"SOLID",0,2.16927048748775e-06,2.4674802287774e-06,-0.215649436138655,-5.96419482579293e-07,1.22260489522542,1.35730530111571e-06,"-10% to -99%","100% to 999%","","Monkeypox",,,,"below"
2023-03-20,"AA",,"SOLID",0,2.16927048748775e-06,1.94573675276076e-06,0.259590457554999,4.47067469453985e-07,0.647855191174628,7.64967493919639e-07,"10% to 99%","10% to 99%","","Monkeypox",,,,"below"
2023-03-22,"AA",,"SOLID",5.48617456034727e-06,1.90494660813656e-06,1.93438846395459e-06,-0.0299841137206243,-5.88837116360725e-08,0.221214738289212,3.50401304853926e-07,"-9% to 9%","10% to 99%","","Monkeypox",,,,"below"
2023-03-23,"AA",,"SOLID",0,1.45714352493018e-06,1.93438846395459e-06,-0.395785643402427,-9.5448987804883e-07,0.221214738289212,3.50401304853926e-07,"-10% to -99%","10% to 99%","","Monkeypox",,,,"below"
2023-03-25,"AA",,"SOLID",0,1.45714352493018e-06,1.73637108008558e-06,-0.277066624548509,-5.58455110310799e-07,-0.0256079385791335,-4.56334628841045e-08,"-10% to -99%","-9% to 9%","","Monkeypox",,,,"below"
2023-03-26,"AA",,"SOLID",3.36448392420349e-06,1.93778408553068e-06,1.97669136038583e-06,-0.0386061730494264,-7.78145497103007e-08,0.109251583102983,1.94686817416144e-07,"-9% to 9%","10% to 99%","","Monkeypox",,,,"below"
2023-03-29,"AA",,"SOLID",4.60395250890905e-06,1.92208728477997e-06,2.04567888613386e-06,-0.113947617013886,-2.47183202707781e-07,0.112468361534938,2.06814108612173e-07,"-10% to -99%","10% to 99%","","Monkeypox",,,,"below"
2023-03-31,"AA",,"SOLID",6.16576393761027e-06,2.80291070443858e-06,2.48609059596317e-06,0.292098297840511,6.33640216950829e-07,0.351970316878748,6.47225818441478e-07,"10% to 99%","10% to 99%","","Monkeypox",,,,"below"
2023-04-02,"AA",,"SOLID",0,2.80291070443858e-06,2.48609059596317e-06,0.292098297840511,6.33640216950829e-07,0.351970316878748,6.47225818441478e-07,"10% to 99%","10% to 99%","","Monkeypox",,,,"below"
2023-04-05,"AA",,"SOLID",9.54256356273413e-06,3.3823948476367e-06,2.64367072788663e-06,0.775585117813569,1.47744823950015e-06,0.228781262513188,4.92213175157014e-07,"10% to 99%","10% to 99%","","Monkeypox",,,,"below"
2023-04-08,"AA",,"SOLID",0,3.3823948476367e-06,2.41976918628344e-06,1.32125030223003,1.92525132270653e-06,0.135627032929111,2.88991108517754e-07,"100% to 999%","10% to 99%","","Monkeypox",,,,"below"
2023-04-10,"AA",,"SOLID",3.6528754610922e-06,3.90423419922131e-06,2.68068886207574e-06,1.67937518331174,2.44709067429113e-06,0.258079801950415,5.49910784310054e-07,"100% to 999%","10% to 99%","","Monkeypox",,,,"below"
2022-11-01,"AA",,"SOLID",2.4172490868878e-05,,,,,,,"None","None","","RSV",,,,"above"
2022-11-01,"AA",,"SOLID",2.47004151700418e-05,,,,,,,"None","None","","RSV",,,,"above"
2022-11-03,"AA",,"SOLID",3.76379612789227e-05,,,,,,,"None","None","","RSV",,,,"above"
2022-11-03,"AA",,"SOLID",3.97669731577195e-05,,,,,,,"None","None","","RSV",,,,"above"
2022-11-05,"AA",,"SOLID",9.41402151973002e-05,,,,,,,"None","None","","RSV",,,,"above"
2022-11-05,"AA",,"SOLID",9.51802558924431e-05,,,,,,,"None","None","","RSV",,,,"above"
2022-11-08,"AA",,"SOLID",3.02331740568949e-05,4.94044979460286e-05,,,,,,"None","None","","RSV",,,,"above"
2022-11-08,"AA",,"SOLID",3.24168179949287e-05,5.05822589640358e-05,,,,,,"None","None","","RSV",,,,"above"
2022-11-10,"AA",,"SOLID",2.64754917006912e-05,5.08358413255572e-05,,,,,,"None","None","","RSV",,,,"above"
2022-11-10,"AA",,"SOLID",2.86765572003067e-05,4.95556407428978e-05,,,,,,"None","None","","RSV",,,,"above"
2022-11-12,"AA",,"SOLID",5.55404978233017e-05,5.18090014094095e-05,,,,,,"None","None","","RSV",,,,"above"
2022-11-14,"AA",,"SOLID",9.36047837471602e-05,5.17325112022466e-05,,,,,,"None","None","","RSV",,,,"above"
2022-11-18,"AA",,"SOLID",2.70296194731867e-05,4.19967059994957e-05,,,,,,"None","None","","RSV",,,,"above"
2022-11-19,"AA",,"SOLID",8.457227914048e-05,4.97594352971508e-05,4.95819666215897e-05,0.00718431247919804,3.54937351122167e-07,,,"-9% to 9%","None","","RSV",,,,"above"
2022-11-20,"AA",,"SOLID",3.81425906914477e-05,5.05774028252249e-05,5.05798308946304e-05,-9.6004783305195e-05,-4.85613881092952e-09,,,"-9% to 9%","None","","RSV",,,,"above"
2022-11-21,"AA",,"SOLID",0.000189184141913622,7.38214957127865e-05,6.23286685191718e-05,0.452154499421524,2.29856543872293e-05,,,"10% to 99%","None","","RSV",,,,"above"
2022-11-22,"AA",,"SOLID",3.93789088065074e-05,7.53504030851009e-05,6.24530219139993e-05,0.52052121525439,2.57947623422031e-05,,,"10% to 99%","None","","RSV",,,,"above"
2022-11-24,"AA",,"SOLID",0.000159695886834279,9.02297443723833e-05,7.10193728908964e-05,0.741584317739733,3.84207429629738e-05,,,"10% to 99%","None","","RSV",,,,"above"
2022-11-26,"AA",,"SOLID",9.22065797025135e-06,7.81748692613963e-05,6.49536902318215e-05,0.511136178094547,2.64423580591497e-05,,,"10% to 99%","None","","RSV",,,,"below"
2022-11-27,"AA",,"SOLID",5.04434263094228e-05,8.15196988094301e-05,6.17582024044629e-05,0.941097447271434,3.95229928099343e-05,,,"10% to 99%","None","","RSV",,,,"above"
2022-11-28,"AA",,"SOLID",2.07944706301519e-05,7.24085833079546e-05,6.10840093025527e-05,0.455172931034062,2.26491480108039e-05,,,"10% to 99%","None","","RSV",,,,"above"
2022-11-30,"AA",,"SOLID",4.18951826585204e-05,7.29446678746793e-05,6.17610353499521e-05,0.442238308019623,2.23672650494544e-05,,,"10% to 99%","None","","RSV",,,,"above"
2022-12-02,"AA",,"SOLID",0.000141660037885439,6.61555101563674e-05,6.99885029345769e-05,-0.103844896156599,-7.66598555641915e-06,,,"-10% to -99%","None","","RSV",,,,"above"
2022-12-04,"AA",,"SOLID",1.71313984659406e-05,6.29772943934292e-05,6.91638487392651e-05,-0.16420759790359,-1.23731086916716e-05,,,"-10% to -99%","None","","RSV",,,,"above"
2022-12-06,"AA",,"SOLID",1.35001012296307e-05,4.20921821641938e-05,6.61609632682886e-05,-0.533499928909507,-4.81375622081895e-05,,,"-10% to -99%","None","","RSV",,,,"above"
2022-12-08,"AA",,"SOLID",8.01067496758871e-06,4.19193274495277e-05,6.0047098355462e-05,-0.463774895364898,-3.62555418118686e-05,,,"-10% to -99%","None","","RSV",,,,"above"
2022-12-10,"AA",,"SOLID",3.1163877350894e-06,3.51583219389086e-05,5.83390103741694e-05,-0.568713790011678,-4.63613768705214e-05,,,"-10% to -99%","None","","RSV",,,,"below"
2022-12-12,"AA",,"SOLID",5.0750797204485e-06,3.29126946660939e-05,5.26606389870243e-05,-0.545458657489323,-3.94958886418608e-05,0.0620925827515285,3.07867236543458e-06,"-10% to -99%","-9% to 9%","","RSV",,,,"below"
2022-12-13,"AA",,"SOLID",3.80180799660887e-06,2.74707840001065e-05,5.02077259373929e-05,-0.623402439129588,-4.54738838745728e-05,-0.00735678531651583,-3.7210495723747e-07,"-10% to -99%","-9% to 9%","","RSV",,,,"below"
2022-12-14,"AA",,"SOLID",9.79624981388451e-06,8.63309998988448e-06,3.73943050731259e-05,-0.869502933777111,-5.75224101664829e-05,-0.400046463985931,-2.49343634460459e-05,"-10% to -99%","-10% to -99%","","RSV",,,,"above"
2022-12-16,"AA",,"SOLID",9.16032632468896e-06,7.49437539827709e-06,3.52358348958532e-05,-0.880998771534094,-5.54829189951521e-05,-0.435802563014893,-2.72171870181462e-05,"-10% to -99%","-10% to -99%","","RSV",,,,"above"
2022-12-18,"AA",,"SOLID",1.38432999160838e-05,7.54340378205611e-06,2.48177929731249e-05,-0.820788483889224,-3.45487783821377e-05,-0.650548970472447,-4.62015799177715e-05,"-10% to -99%","-10% to -99%","","RSV",,,,"above"
2022-12-20,"AA",,"SOLID",9.40209230677481e-06,7.74217768765413e-06,2.48307525685909e-05,-0.815307683622167,-3.41771497618736e-05,-0.617716060781624,-4.01229376632306e-05,"-10% to -99%","-10% to -99%","","RSV",,,,"below"
2022-12-21,"AA",,"SOLID",5.63447622045832e-05,1.53462311832961e-05,2.52522765611024e-05,-0.563510704237767,-1.98120907556125e-05,-0.591110563812694,-3.65059258433605e-05,"-10% to -99%","-10% to -99%","","RSV",,,,"above"
2022-12-22,"AA",,"SOLID",1.76410507217649e-05,1.71413698977699e-05,2.50270322819319e-05,-0.47918667639728,-1.5771324768324e-05,-0.59028504239184,-3.60569770206208e-05,"-10% to -99%","-10% to -99%","","RSV",,,,"above"
2022-12-23,"AA",,"SOLID",2.56033333482704e-05,2.02558735194358e-05,2.38633287597711e-05,-0.26263940922264,-7.21491048067071e-06,-0.613618382131127,-3.78977065901809e-05,"-10% to -99%","-10% to -99%","","RSV",,,,"above"
2022-12-24,"AA",,"SOLID",0.000141445646516196,3.90629301911945e-05,2.38480150905395e-05,3.52478602552561,3.04298302013101e-05,-0.659258105394369,-4.61404878440374e-05,"100% to 999%","-10% to -99%","","RSV",,,,"above"
2022-12-26,"AA",,"SOLID",2.37691337212151e-05,4.11499026764125e-05,2.43221390373448e-05,4.49077147721645,3.36555272781355e-05,-0.648340289317404,-4.48417097019202e-05,"100% to 999%","-10% to -99%","","RSV",,,,"above"
2022-12-27,"AA",,"SOLID",1.32051413289216e-06,3.93609332788137e-05,2.34521685304349e-05,4.21792739935831,3.18175294967576e-05,-0.645528611254732,-4.27087947378536e-05,"100% to 999%","-10% to -99%","","RSV",,,,"below"
2022-12-28,"AA",,"SOLID",5.35596629797466e-06,3.87829152775566e-05,2.32625464826053e-05,4.00930317569445,3.10407375899024e-05,-0.612594994267707,-3.67845518728567e-05,"100% to 999%","-10% to -99%","","RSV",,,,"above"
2022-12-29,"AA",,"SOLID",4.58304753490291e-05,3.72808742981917e-05,2.63135527407439e-05,1.42931791219011,2.19346431148956e-05,-0.548954420515938,-3.20254576334255e-05,"100% to 999%","-10% to -99%","","RSV",,,,"above"
2022-12-31,"AA",,"SOLID",0.000115600959696544,5.12751470088745e-05,3.42082584533222e-05,1.99130975614414,3.41337771111046e-05,-0.350401759049084,-1.84523805337021e-05,"100% to 999%","-10% to -99%","","RSV",,,,"above"
2023-01-02,"AA",,"SOLID",3.15094142488389e-06,4.80676624483907e-05,3.41617679839132e-05,1.37302342958792,2.78117889289549e-05,-0.319591410562756,-1.60459579534797e-05,"100% to 999%","-10% to -99%","","RSV",,,,"below"
2023-01-04,"AA",,"SOLID",2.06444843012442e-05,3.08103535605405e-05,3.49366418758675e-05,-0.211263635120602,-8.25257663065406e-06,-0.0657229273936863,-2.45766319725841e-06,"-10% to -99%","-9% to 9%","","RSV",,,,"above"
2023-01-10,"AA",,"SOLID",5.75010078962635e-05,3.56291927284045e-05,3.83895477024085e-05,-0.134160947874429,-5.52070994800802e-06,0.089502996477218,3.15371280655538e-06,"-10% to -99%","-9% to 9%","","RSV",,,,"above"
